tree_id,plot,species,year,calibration,elevation,status,dbh,ht,beetles,notes,count,ingrowth
966,22,PIBA,1995,FALSE,10040,1,9.1,2.4,NA,DEAD TOP,2,no
967,22,PIBA,1995,FALSE,10040,1,22.6,10.7,NA,,2,no
967,22,PIBA,2015,FALSE,10040,1,25.4,10.9,0,Many flaglets,2,no
968,22,PIBA,2015,FALSE,10040,1,36.9,12.6,0,Many flaglets,2,no
968,22,PIBA,1995,FALSE,10040,1,35,13.7,NA,,2,no
969,22,PIBA,2015,FALSE,10040,1,5.3,2.6,0,"5 Flaglets, dead top not from WPBR",2,no
969,22,PIBA,1995,FALSE,10040,1,4.8,2.1,NA,DEAD LEADER,2,no
970,22,PIBA,1995,FALSE,10040,1,77.2,21.3,NA,MANY DEAD BRANCHES,2,no
970,22,PIBA,2015,FALSE,10040,1,80.6,15.7,0,,2,no
971,22,PIBA,1995,FALSE,10040,1,13.7,4.9,NA,,2,no
971,22,PIBA,2015,FALSE,10040,1,15.9,5.6,0,Many flaglets,2,no
972,22,PIBA,1995,FALSE,10040,1,11.2,4.9,NA,,2,no
972,22,PIBA,2015,FALSE,10040,1,12.5,5.2,0,Many flaglets,2,no
973,22,PIBA,1995,FALSE,10040,1,2.5,1.8,NA,,2,no
973,22,PIBA,2015,FALSE,10040,1,5.2,2.2,0,1 flaglet,2,no
974,22,PIBA,1995,FALSE,10040,1,0,1.2,NA,,2,no
974,22,PIBA,2015,FALSE,10040,1,1.5,1.7,0,1 flaglet,2,no
975,22,PIBA,2015,FALSE,10040,1,61.4,16.6,0,Many flaglets,2,no
975,22,PIBA,1995,FALSE,10040,1,60.2,19.8,NA,MANY DEAD BRANCHES,2,no
976,22,PIBA,1995,FALSE,10040,1,12.4,4.3,NA,,2,no
976,22,PIBA,2015,FALSE,10040,1,15.4,6,0,,2,no
977,22,PIBA,2015,FALSE,10040,1,4.8,2.6,0,Many flaglets,2,no
977,22,PIBA,1995,FALSE,10040,1,3.6,1.8,NA,,2,no
978,22,PIBA,1995,FALSE,10040,1,4.8,2.7,NA,,2,no
978,22,PIBA,2015,FALSE,10040,1,7.9,3.3,0,5 flaglets,2,no
979,22,PIBA,1995,FALSE,10040,1,19.8,9.1,NA,,2,no
979,22,PIBA,2015,FALSE,10040,1,22.5,10.1,0,Many flaglets,2,no
980,22,PIBA,2015,FALSE,10040,1,16,4.6,0,Many flaglets,2,no
980,22,PIBA,1995,FALSE,10040,1,14.7,5.2,NA,,2,no
981,22,PIBA,1995,FALSE,10040,1,26.2,15.2,NA,,2,no
981,22,PIBA,2015,FALSE,10040,1,27.6,14.6,0,"Many flaglets, old dead branches",2,no
982,22,PIBA,1995,FALSE,10040,1,13.7,4.9,NA,,2,no
982,22,PIBA,2015,FALSE,10040,1,14.6,6.2,0,10 flaglets,2,no
983,22,PIBA,1995,FALSE,10040,1,20.8,8.5,NA,,2,no
983,22,PIBA,2015,FALSE,10040,1,21.5,11.1,0,Many flaglets,2,no
984,22,PIBA,1995,FALSE,10040,1,19,8.5,NA,,2,no
984,22,PIBA,2015,FALSE,10040,1,20.5,10.2,0,10 Flaglets,2,no
985,22,PIBA,1995,FALSE,10040,1,48.3,16.8,NA,,2,no
985,22,PIBA,2015,FALSE,10040,1,50,16,0,Many flaglets,2,no
986,22,PIBA,2015,FALSE,10040,1,49.2,16.9,0,Many flaglets,2,no
986,22,PIBA,1995,FALSE,10040,1,47,18.3,NA,,2,no
987,22,PIBA,2015,FALSE,10040,1,4.8,2.4,0,,2,no
987,22,PIBA,1995,FALSE,10040,1,3.8,1.8,NA,,2,no
988,22,PIBA,1995,FALSE,10040,1,3.3,2.1,NA,,2,no
988,22,PIBA,2015,FALSE,10040,1,4.9,2.7,0,10 flaglets,2,no
989,22,PIBA,1995,FALSE,10040,1,29.2,12.2,NA,,2,no
989,22,PIBA,2015,FALSE,10040,1,31.4,12.6,0,Many flaglets,2,no
990,22,PIBA,1995,FALSE,10040,1,44.7,19.8,NA,,2,no
990,22,PIBA,2015,FALSE,10040,1,46.9,16.7,0,"Many flaglets, swell at DBH",2,no
991,22,PIBA,2015,FALSE,10040,1,4.3,1.7,0,,2,no
991,22,PIBA,1995,FALSE,10040,1,4.6,1.5,NA,DEAD TOP,2,no
992,22,PIBA,1995,FALSE,10040,1,0,1.2,NA,,2,no
992,22,PIBA,2015,FALSE,10040,1,0.5,1.6,0,5 Flaglets,2,no
993,22,PIBA,2015,FALSE,10040,1,13.7,3.1,0,7 Flaglets,2,no
993,22,PIBA,1995,FALSE,10040,1,12.7,2.7,NA,DEAD TOP,2,no
994,22,PIBA,1995,FALSE,10040,1,23.4,10.7,NA,,2,no
994,22,PIBA,2015,FALSE,10040,1,24.6,10.4,0,Multiple flaglets,2,no
995,22,PIBA,2015,FALSE,10040,1,76.2,16.2,0,"Snag top, many old dead branches",2,no
995,22,PIBA,1995,FALSE,10040,1,75.4,18.3,NA,SNAG TOP,2,no
996,22,PIBA,1995,FALSE,10040,1,33.5,13.7,NA,,2,no
996,22,PIBA,2015,FALSE,10040,1,34.7,13.6,0,Multiple flaglets,2,no
997,22,PIBA,2015,FALSE,10040,1,31.5,13.8,0,Many flaglets,2,no
997,22,PIBA,1995,FALSE,10040,1,29.2,13.7,NA,,2,no
998,22,PIBA,2015,FALSE,10040,1,0.8,1.5,0,1 flaglet,2,no
998,22,PIBA,1995,FALSE,10040,1,0,1.2,NA,,2,no
999,22,PIBA,2015,FALSE,10040,1,7.2,2,0,5 flaglets,2,no
999,22,PIBA,1995,FALSE,10040,1,6.1,2.1,NA,,2,no
1000,22,PIBA,1995,FALSE,10040,1,12.4,12.2,NA,,2,no
1000,22,PIBA,2015,FALSE,10040,1,13.3,5.7,0,10 flaglets,2,no
1001,22,PIBA,1995,FALSE,10040,1,23.1,4.9,NA,,2,no
1001,22,PIBA,2015,FALSE,10040,1,25.8,12.8,0,Many flaglets,2,no
1002,22,PIBA,1995,FALSE,10040,1,43.7,19.8,NA,,2,no
1002,22,PIBA,2015,FALSE,10040,1,46.1,16,0,"Old dead branches, many flaglets",2,no
1003,22,PIBA,2015,FALSE,10040,1,45.6,16.1,0,"Old dead branches, many flaglets",2,no
1003,22,PIBA,1995,FALSE,10040,1,44.2,19.8,NA,,2,no
1004,22,PIBA,2015,FALSE,10040,1,1.2,1.5,0,5 Flaglets,2,no
1004,22,PIBA,1995,FALSE,10040,1,0,1.2,NA,,2,no
1005,22,PIBA,1995,FALSE,10040,1,42.7,18.3,NA,,2,no
1005,22,PIBA,2015,FALSE,10040,1,43.5,15.2,0,Many old dead branches. Many flaglets,2,no
1006,22,PIBA,1995,FALSE,10040,1,32.5,9.1,NA,CROOKED BOLE,2,no
1006,22,PIBA,2015,FALSE,10040,1,33.5,8.3,0,"Still crooked bole, large scar at base",2,no
1007,22,PIBA,1995,FALSE,10040,1,34.5,16.8,NA,,2,no
1007,22,PIBA,2015,FALSE,10040,1,35.8,15.5,0,Many Flaglets,2,no
1008,22,PIBA,1995,FALSE,10040,1,38.9,15.2,NA,,2,no
1008,22,PIBA,2015,FALSE,10040,1,38.7,13.7,0,Many flaglets,2,no
1009,22,PIBA,1995,FALSE,10040,1,2.8,1.8,NA,,2,no
1009,22,PIBA,2015,FALSE,10040,1,3.9,2.4,0,Multiple flaglets,2,no
1010,22,PIBA,1995,FALSE,10040,1,35.8,16.8,NA,,2,no
1010,22,PIBA,2015,FALSE,10040,1,37.8,14.1,0,Multiple flaglets,2,no
1011,22,PIBA,2015,FALSE,10040,1,3.1,2.2,0,5Flaglets,2,no
1011,22,PIBA,1995,FALSE,10040,1,1.5,1.8,NA,,2,no
1012,22,PIBA,1995,FALSE,10040,1,18,8.5,NA,,2,no
1012,22,PIBA,2015,FALSE,10040,1,19.7,9.4,0,10 Flaglets,2,no
1013,22,PIBA,2015,FALSE,10040,1,9,4.2,0,,2,no
1013,22,PIBA,1995,FALSE,10040,1,8.4,4,NA,,2,no
1014,22,PIBA,1995,FALSE,10040,1,1,1.5,NA,,2,no
1014,22,PIBA,2015,FALSE,10040,1,2.8,1.9,0,2 Flaglets,2,no
1015,22,PIBA,1995,FALSE,10040,1,0,1.2,NA,,2,no
1015,22,PIBA,2015,FALSE,10040,1,0,1.3,0,"Old dead top, new leader",2,no
1016,22,PIBA,2015,FALSE,10040,1,13,4.6,0,10 Flaglets,2,no
1016,22,PIBA,1995,FALSE,10040,1,8.9,4.3,NA,,2,no
1017,22,PIBA,1995,FALSE,10040,1,10.4,4.9,NA,,2,no
1017,22,PIBA,2015,FALSE,10040,1,14,5.4,0,Many flaglets,2,no
1018,22,PIBA,1995,FALSE,10040,1,0.5,1.5,NA,,2,no
1018,22,PIBA,2015,FALSE,10040,1,0.9,1.5,0,"New Leader, dead top not WPBR",2,no
1019,22,PIBA,1995,FALSE,10040,1,44.5,21.3,NA,,2,no
1019,22,PIBA,2015,FALSE,10040,1,46.5,18.1,0,Many flaglets,2,no
1020,22,PIBA,1995,FALSE,10040,1,44.7,19.8,NA,,2,no
1020,22,PIBA,2015,FALSE,10040,1,46.3,14.2,0,many flaglets,2,no
1021,22,PIBA,2015,FALSE,10040,1,45.7,16.6,0,"Old dead branches, many flaglets",2,no
1021,22,PIBA,1995,FALSE,10040,1,44.2,18.3,NA,,2,no
1022,22,PIBA,1995,FALSE,10040,1,27.4,11.6,NA,,2,no
1022,22,PIBA,2015,FALSE,10040,1,27.9,11.9,0,Many flaglets,2,no
1023,22,PIBA,1995,FALSE,10040,1,1.5,1.5,NA,,2,no
1023,22,PIBA,2015,FALSE,10040,1,2.2,2,0,,2,no
1024,22,PIBA,2015,FALSE,10040,1,6.7,0,0,"Still smashed by log, DBH inaccessible. DBH15 taken at base.",2,no
1024,22,PIBA,1995,FALSE,10040,1,0,1.2,NA,SMASHED BY LOG,2,no
1025,23,PIBA,1995,FALSE,9880,1,7.6,2.4,NA,DOUBLE LEADER,2,no
1025,23,PIBA,2015,FALSE,9880,1,8.6,2.6,0,10Flaglets,2,no
1026,23,PIBA,1995,FALSE,9880,1,54.1,14.3,NA,,2,no
1026,23,PIBA,2015,FALSE,9880,1,55.9,14.2,0,,2,no
1027,23,PIBA,1995,FALSE,9880,1,15,6.1,NA,,2,no
1027,23,PIBA,2015,FALSE,9880,1,16.6,6.8,0,25 Flaglets,2,no
1028,23,PIBA,1995,FALSE,9880,1,6.6,3,NA,,2,no
1028,23,PIBA,2015,FALSE,9880,1,7.1,2.3,0,7 Flaglets,2,no
1029,23,PIBA,2015,FALSE,9880,1,32.4,11.4,0,Many flaglets,2,no
1029,23,PIBA,1995,FALSE,9880,1,30.2,9.8,NA,,2,no
1030,23,PIBA,2015,FALSE,9880,1,12.4,5.8,0,10 flaglets,2,no
1030,23,PIBA,1995,FALSE,9880,1,7.6,3,NA,,2,no
1031,23,PIBA,2015,FALSE,9880,1,5.4,2.6,0,1 flaglet,2,no
1031,23,PIBA,1995,FALSE,9880,1,1,1.5,NA,,2,no
1032,23,PIBA,2015,FALSE,9880,1,109.4,14.6,0,,2,no
1032,23,PIBA,1995,FALSE,9880,1,107.2,15.2,NA,,2,no
1033,23,PIBA,2015,FALSE,9880,1,93,13.2,0,"many flaglets, sapsucker holes",2,no
1033,23,PIBA,1995,FALSE,9880,1,91.4,16.2,NA,,2,no
1034,23,PIBA,2015,FALSE,9880,1,70.4,16.5,0,Many flaglets,2,no
1034,23,PIBA,1995,FALSE,9880,1,68.8,16.8,NA,,2,no
1035,23,PIBA,2015,FALSE,9880,1,64.5,16,0,Many flaglets,2,no
1035,23,PIBA,1995,FALSE,9880,1,62.5,15.2,NA,,2,no
1036,23,PIBA,1995,FALSE,9880,1,91.7,18.3,NA,DEAD TOP,2,no
1036,23,PIBA,2015,FALSE,9880,1,89.5,17.1,1,,2,no
1037,23,PIBA,2015,FALSE,9880,1,87.8,14.4,0,Many flaglets,2,no
1037,23,PIBA,1995,FALSE,9880,1,82.3,15.2,NA,,2,no
1038,23,PIBA,2015,FALSE,9880,1,15.9,5.3,0,Many flaglets,2,no
1038,23,PIBA,1995,FALSE,9880,1,14.2,4,NA,,2,no
1039,23,PIBA,1995,FALSE,9880,1,85.8,14.3,NA,,2,no
1039,23,PIBA,2015,FALSE,9880,1,86.9,15.9,0,Sapsuckers,2,no
1040,23,PIBA,2015,FALSE,9880,1,65.7,21.2,0,Many flaglets,2,no
1040,23,PIBA,1995,FALSE,9880,1,63,15.2,NA,,2,no
1041,23,PIBA,2015,FALSE,9880,1,35.1,13.3,0,Many flaglets,2,no
1041,23,PIBA,1995,FALSE,9880,1,33,14.6,NA,,2,no
1042,23,PIBA,1995,FALSE,9880,1,34.5,12.8,NA,HEAVY RESIN,2,no
1042,23,PIBA,2015,FALSE,9880,1,35.2,11,0,"Many flaglets, old pitching",2,no
1043,23,PIBA,2015,FALSE,9880,1,43.7,15.7,0,Many flaglets,2,no
1043,23,PIBA,1995,FALSE,9880,1,41.7,16.8,NA,,2,no
1044,23,PIBA,2015,FALSE,9880,1,49.1,18.4,0,,2,no
1044,23,PIBA,1995,FALSE,9880,1,47.8,17.7,NA,,2,no
1045,23,PIBA,1995,FALSE,9880,1,67.1,14.6,NA,DEAD TOP,2,no
1045,23,PIBA,2015,FALSE,9880,1,67.7,12,0,Many flaglets,2,no
1046,23,PIBA,1995,FALSE,9880,1,65.8,13.1,NA,DEAD TOP,2,no
1046,23,PIBA,2015,FALSE,9880,1,67.1,14.9,0,,2,no
1047,23,PIBA,1995,FALSE,9880,1,46.5,15.2,NA,,2,no
1047,23,PIBA,2015,FALSE,9880,1,47.9,14.7,0,Many flaglets,2,no
1048,23,PIBA,2015,FALSE,9880,1,48.1,14.6,0,Many flaglets,2,no
1048,23,PIBA,1995,FALSE,9880,1,47,13.7,NA,,2,no
1049,23,PIBA,1995,FALSE,9880,1,38.1,15.2,NA,,2,no
1049,23,PIBA,2015,FALSE,9880,1,39.6,16.9,0,Many flaglets,2,no
1050,23,PIBA,2015,FALSE,9880,1,14,4,0,8 Flaglets,2,no
1050,23,PIBA,1995,FALSE,9880,1,14,4.3,NA,,2,no
1051,23,PIBA,2015,FALSE,9880,1,2,1.8,0,3 Flaglets,2,no
1051,23,PIBA,1995,FALSE,9880,1,1.3,1.5,NA,,2,no
1052,23,PIBA,2015,FALSE,9880,1,86.5,18.4,0,Many flaglets,2,no
1052,23,PIBA,1995,FALSE,9880,1,55.1,15.2,NA,,2,no
1053,23,PIBA,2015,FALSE,9880,2,5.8,-99,0,SD; Large scar at base,2,no
1053,23,PIBA,1995,FALSE,9880,1,5.8,1.5,NA,DEAD TOP,2,no
1054,23,PIBA,2015,FALSE,9880,1,27,13.2,0,Many flaglets,2,no
1054,23,PIBA,1995,FALSE,9880,1,25.1,10.1,NA,,2,no
1055,23,PIBA,2015,FALSE,9880,1,9,3.3,0,,2,no
1055,23,PIBA,1995,FALSE,9880,1,8.6,2.7,NA,,2,no
1056,23,PIBA,2015,FALSE,9880,1,49.1,19,0,Many flaglets,2,no
1056,23,PIBA,1995,FALSE,9880,1,46.7,19.8,NA,OLD LEADER,2,no
1057,23,PIBA,1995,FALSE,9880,1,0,1.2,NA,,2,no
1057,23,PIBA,2015,FALSE,9880,1,1.6,1.6,0,5 Flaglets,2,no
1058,23,PIBA,2015,FALSE,9880,1,51.7,18.3,0,Many flaglets,2,no
1058,23,PIBA,1995,FALSE,9880,1,50.3,15.8,NA,,2,no
1059,23,PIBA,1995,FALSE,9880,1,51.3,21.3,NA,,2,no
1059,23,PIBA,2015,FALSE,9880,1,53.3,19.7,0,Many flaglets,2,no
1060,23,PIBA,2015,FALSE,9880,1,22.3,10.6,0,Many flaglets,2,no
1060,23,PIBA,1995,FALSE,9880,1,20.8,12.2,NA,,2,no
1061,23,PIBA,1995,FALSE,9880,1,13.5,8.5,NA,,2,no
1061,23,PIBA,2015,FALSE,9880,1,16.8,8.4,0,Many flaglets,2,no
1062,23,PIBA,2015,FALSE,9880,1,46.5,20,0,Many flaglets,2,no
1062,23,PIBA,1995,FALSE,9880,1,45.7,15.2,NA,,2,no
